Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork,PerformanceRating,TotalWorkingYears,MonthlyIncome
yes,unknown,807.0,17,3,technical_degree,unknown,3,female,38.0,2,1,research_scientist,3,unknown,15587,9,yes,16,4,1,4,3.0,1,0,0,1980,false,3.0,6.0,2437.0
no,travel_rarely,478.0,44,3,unknown,unknown,3,female,60.0,2,5,research_director,1,married,19805,8,no,12,2,3,2,3.0,1,0,0,1968,false,3.0,34.0,4061.2
yes,unknown,337.0,7,1,marketing,unknown,2,female,31.0,3,1,sales_representative,2,single,4567,1,unknown,13,2,0,3,3.0,1,1,0,2002,yes,3.0,11.557873824923,2849.8
yes,travel_rarely,1294.0,45,1,medical,"1783,0",3,male,79.0,3,1,laboratory_technician,1,unknown,15999,1,yes,17,3,0,6,3.0,1,0,0,2001,yes,3.0,1.0,6589.4
no,travel_rarely,1239.0,8,2,other,unknown,3,female,89.0,3,2,human_resources,2,divorced,12832,2,no,13,3,0,4,2.0,10,4,7,1986,yes,3.0,19.0,4071.0
no,travel_rarely,1128.0,13,3,unknown,unknown,2,female,95.0,4,2,healthcare_representative,1,married,5696,5,no,18,3,2,2,2.0,0,0,0,1981,false,3.15199254450349,10.0,7294.8
no,unknown,1431.0,14,3,unknown,"1839,0",2,male,33.0,3,1,research_scientist,3,single,8018,1,unknown,16,3,0,4,1.0,0,0,0,2005,true,3.0,0.0,4061.2
yes,travel_rarely,359.0,18,5,human_resources,"1842,0",4,female,89.0,4,1,human_resources,1,married,21495,0,no,17,3,0,4,3.0,1,0,0,1992,true,3.0,2.0,2956.0
no,travel_rarely,430.0,2,4,unknown,"1847,0",4,male,73.0,3,2,research_scientist,2,unknown,19573,4,yes,22,4,1,2,3.0,1,0,0,1987,yes,4.0,11.32083555609988,4318.6
no,travel_frequently,1318.0,10,4,marketing,"1853,0",4,female,79.0,3,2,sales_executive,4,unknown,26075,8,unknown,13,3,0,2,4.0,0,0,0,1991,yes,3.0,8.712331817964245,4648.0
no,unknown,726.0,29,1,life_sciences,unknown,4,female,93.0,1,2,healthcare_representative,3,divorced,21143,8,no,17,4,2,3,3.0,7,1,6,1994,no,3.1512216906975756,11.0,5368.0
no,travel_rarely,1142.0,8,3,unknown,"1860,0",4,female,66.0,3,1,laboratory_technician,3,unknown,13624,4,no,13,4,0,3,3.0,0,0,0,1981,yes,3.150819495668517,11.52212657468347,6477.686121919585
no,travel_rarely,352.0,6,1,unknown,"1865,0",4,female,87.0,2,1,human_resources,2,married,15434,1,no,11,4,0,3,3.0,1,0,0,1994,yes,3.0,5.754464170843268,2804.0
yes,unknown,798.0,24,2,unknown,unknown,4,female,73.0,2,1,research_scientist,4,unknown,14753,1,yes,24,2,0,3,2.0,1,1,0,1994,no,3.1566988435349552,1.0,2439.0
no,travel_rarely,1172.0,3,3,medical,"1875,0",2,male,78.0,3,1,sales_representative,2,unknown,3692,1,no,19,4,1,3,3.0,1,0,0,1995,yes,3.0,1.0,2856.0
yes,unknown,945.0,9,3,unknown,"1876,0",2,female,89.0,3,1,sales_representative,4,unknown,16019,1,unknown,13,3,0,3,2.0,1,0,0,1993,false,3.0,11.557873824923,2849.8
yes,travel_rarely,391.0,7,1,life_sciences,unknown,4,female,75.0,3,1,research_scientist,2,single,26092,1,unknown,23,1,0,2,3.0,1,0,0,2001,yes,4.0,1.0,4050.8
no,unknown,482.0,1,2,life_sciences,"1893,0",2,male,90.0,2,1,research_scientist,3,unknown,14908,1,yes,13,3,1,3,2.0,1,1,0,1997,no,3.0,1.0,2933.0
no,travel_rarely,170.0,1,4,unknown,"1903,0",2,female,78.0,4,2,healthcare_representative,1,unknown,9364,2,unknown,15,4,1,5,3.0,2,2,2,1979,true,3.0,10.0,3475.6
yes,travel_frequently,746.0,24,3,technical_degree,"1928,0",3,female,45.0,4,1,sales_representative,1,single,10642,1,no,17,4,0,3,3.0,1,0,0,1994,yes,3.0,1.0,1091.0
yes,travel_rarely,1475.0,13,2,marketing,"1933,0",4,male,84.0,3,2,sales_executive,3,unknown,23352,3,yes,11,4,0,0,3.0,2,2,2,1995,yes,3.0,6.0,5044.8
no,travel_rarely,1443.0,11,5,unknown,"1935,0",4,male,89.0,2,2,sales_executive,1,married,20328,4,unknown,16,3,1,3,3.0,0,0,0,1967,yes,3.0,11.557873824923,2849.8
no,travel_rarely,867.0,9,2,unknown,"1936,0",1,female,87.0,3,2,manufacturing_director,1,married,12315,1,no,25,4,1,3,3.0,10,7,9,1984,true,4.0,10.0,5151.0
no,unknown,605.0,21,3,unknown,"1938,0",4,male,72.0,3,4,manager,4,unknown,11761,4,yes,13,3,1,2,2.0,1,0,0,1965,yes,3.0,11.557873824923,2849.8
no,travel_rarely,419.0,12,4,marketing,"1943,0",2,female,77.0,3,2,sales_executive,4,divorced,2900,3,unknown,12,3,2,4,3.0,0,0,0,1981,false,3.1489091292798332,14.0,4974.2
yes,unknown,1337.0,22,3,unknown,"1944,0",1,male,58.0,2,1,human_resources,2,married,19555,1,no,12,1,0,2,3.0,1,0,0,1996,false,3.0,5.8491031031535385,2863.0
no,travel_rarely,1404.0,1,3,unknown,"1961,0",1,female,59.0,2,1,sales_representative,1,single,11473,4,unknown,14,1,0,3,2.0,1,0,0,1985,yes,3.0,20.0,2858.0
no,unknown,1373.0,5,4,life_sciences,"1966,0",4,female,56.0,2,2,manufacturing_director,4,unknown,10138,8,no,24,2,0,1,3.0,1,0,0,1991,true,4.0,11.32083555609988,4318.6
no,unknown,1276.0,2,1,medical,"1974,0",4,male,59.0,1,1,laboratory_technician,4,unknown,17536,1,unknown,11,3,3,4,3.0,1,0,0,1992,yes,3.0,3.067680923051709,1129.0
no,travel_rarely,309.0,2,3,unknown,unknown,3,male,82.0,3,1,human_resources,2,unknown,19655,4,no,14,3,0,3,3.0,2,1,2,1998,no,3.0,6.0,5044.8
no,unknown,543.0,44,4,unknown,"2012,0",1,female,83.0,3,1,laboratory_technician,4,married,4060,8,no,19,3,2,3,2.0,1,0,0,1983,true,3.0,8.0,4687.8
no,non_travel,105.0,9,3,unknown,unknown,4,female,87.0,3,5,manager,4,unknown,15302,2,unknown,13,3,0,3,2.0,6,1,3,1984,false,3.0,32.42499853563746,19431.0
yes,unknown,638.0,9,3,unknown,"2023,0",4,female,33.0,3,1,sales_representative,1,married,26956,1,no,19,1,1,3,3.0,1,1,0,2000,false,3.0,11.557873824923,2849.8
no,travel_rarely,1146.0,26,4,life_sciences,"2040,0",3,male,31.0,3,3,human_resources,4,single,16642,1,yes,16,3,0,2,3.0,9,1,7,1988,no,3.0,11.557873824923,2849.8
no,travel_rarely,1440.0,7,2,technical_degree,"1541,0",2,female,55.0,3,1,sales_representative,3,unknown,4944,0,yes,25,2,1,4,3.0,11,5,7,1989,yes,4.0,12.0,2308.0
no,non_travel,1103.0,16,3,medical,"1947,0",3,female,49.0,3,1,research_scientist,3,single,2122,1,no,14,3,0,3,2.0,5,1,4,1995,false,3.0,5.0,2144.0
no,unknown,136.0,1,3,life_sciences,"1954,0",1,female,89.0,3,2,healthcare_representative,1,married,6225,0,no,12,1,1,5,2.0,5,0,2,1994,no,3.0,6.0,5373.0
yes,travel_rarely,147.0,23,4,medical,unknown,4,male,94.0,3,3,healthcare_representative,4,married,3465,1,unknown,12,4,1,3,2.0,40,15,6,1965,yes,3.0,40.0,4334.0
no,unknown,119.0,3,3,life_sciences,"307,0",1,female,76.0,3,3,sales_executive,3,divorced,9647,0,unknown,12,3,2,6,2.0,16,5,13,1985,yes,3.0,11.557873824923,2849.8
no,travel_frequently,1413.0,1,1,unknown,unknown,2,male,42.0,3,3,sales_executive,4,married,6599,1,unknown,14,4,1,5,3.0,11,4,1,1994,yes,3.0,11.0,4061.2
no,travel_rarely,452.0,1,3,medical,"374,0",4,female,81.0,3,5,manager,1,single,18938,0,unknown,14,3,0,2,3.0,36,4,13,1968,yes,3.0,37.0,19045.0
no,unknown,334.0,2,4,unknown,unknown,4,female,88.0,3,4,manager,2,unknown,15896,1,unknown,19,2,0,2,3.0,22,0,4,1982,yes,3.0,26.945564759842846,16015.0
no,travel_rarely,1132.0,1,3,unknown,unknown,3,female,48.0,4,3,healthcare_representative,4,unknown,10942,0,no,17,1,3,5,2.0,18,3,7,1984,yes,3.1459776896253544,19.0,9613.0
no,unknown,798.0,15,2,life_sciences,unknown,3,female,92.0,2,3,research_director,4,unknown,15682,0,unknown,14,2,1,3,3.0,11,2,9,1985,true,3.0,19.719320860558682,11510.0
no,unknown,982.0,12,3,unknown,unknown,1,female,66.0,2,4,research_director,2,unknown,4345,1,no,11,3,1,3,3.0,25,3,9,1980,yes,3.0,11.557873824923,2849.8
no,unknown,480.0,7,2,unknown,"524,0",2,male,31.0,3,2,manufacturing_director,1,married,4156,1,no,12,2,1,5,1.0,13,3,12,1992,yes,3.0,13.0,4306.0
no,travel_rarely,1099.0,29,4,life_sciences,"569,0",2,female,88.0,2,4,manager,3,married,9314,0,no,15,2,1,2,3.0,27,15,7,1973,yes,3.0,28.0,17046.0
no,non_travel,1038.0,8,1,life_sciences,"1044,0",2,male,88.0,2,1,sales_representative,4,unknown,21437,0,unknown,19,4,0,2,2.0,2,2,2,1990,no,3.0,11.557873824923,2849.8
yes,unknown,342.0,2,3,life_sciences,"1053,0",1,female,57.0,3,1,research_scientist,1,married,15346,6,unknown,14,2,1,2,3.0,3,1,2,1997,yes,3.0,6.0,2042.0
no,travel_frequently,1186.0,3,4,unknown,unknown,3,female,44.0,3,1,research_scientist,3,unknown,2997,3,no,16,1,1,2,3.0,2,2,2,1985,false,3.0,8.0,2821.0
no,unknown,430.0,1,4,medical,"1069,0",4,female,40.0,3,5,research_director,4,unknown,21445,9,no,17,4,2,0,3.0,2,2,2,1977,yes,3.0,23.0,4334.0
no,unknown,984.0,25,1,unknown,"1131,0",4,male,70.0,2,1,research_scientist,2,single,25326,1,yes,11,3,0,6,4.0,2,2,2,2002,yes,3.0,2.0,2070.0
no,travel_frequently,793.0,20,3,unknown,"1135,0",3,female,67.0,4,1,sales_representative,4,married,21981,0,no,12,1,1,4,3.0,2,2,2,1992,false,3.1562486718796623,3.0,2791.0
no,unknown,1182.0,11,2,marketing,unknown,4,female,54.0,3,2,sales_executive,4,divorced,18500,1,unknown,11,4,1,3,3.0,5,0,2,1988,yes,3.0,5.0,4848.0
no,unknown,1003.0,2,2,unknown,"1140,0",4,female,95.0,3,2,manufacturing_director,3,single,15834,2,no,11,4,0,3,3.0,3,0,2,1989,yes,3.0,11.557873824923,2849.8
yes,unknown,603.0,9,4,unknown,"1157,0",1,male,77.0,3,2,sales_executive,1,single,18385,0,unknown,17,1,0,3,3.0,5,0,3,1990,yes,3.0,6.0,8224.0
yes,unknown,874.0,15,3,medical,"1160,0",3,female,72.0,3,1,laboratory_technician,3,unknown,6233,1,no,12,3,1,5,2.0,2,2,2,1992,false,3.0,5.4432785290095,2610.0
no,travel_rarely,367.0,25,2,unknown,"1161,0",3,male,52.0,2,2,healthcare_representative,4,unknown,17171,7,no,13,3,2,2,3.0,6,1,3,1986,no,3.0,9.0,5731.0
no,travel_rarely,199.0,6,3,unknown,"1162,0",4,female,55.0,2,1,research_scientist,3,married,7950,1,no,13,3,1,0,3.0,4,2,2,1996,no,3.156736165347353,4.0,2539.0
no,travel_frequently,798.0,4,4,other,"1185,0",4,female,47.0,2,1,laboratory_technician,4,married,26537,1,unknown,13,2,1,2,4.0,2,2,2,1988,true,3.0,2.0,2376.0
no,unknown,718.0,4,4,unknown,unknown,4,male,92.0,3,5,manager,1,divorced,18575,4,no,13,4,1,2,3.0,5,4,2,1967,false,3.0,28.0,4334.0
no,unknown,1457.0,7,3,medical,"1195,0",1,male,83.0,3,1,research_scientist,3,unknown,20100,4,yes,19,3,1,2,3.0,3,0,2,1978,yes,3.0,11.557873824923,2849.8
no,travel_rarely,244.0,2,3,life_sciences,"1778,0",2,female,97.0,3,1,human_resources,4,unknown,5033,0,no,13,2,0,5,3.0,9,1,8,1980,true,3.0,6.933440700471206,3539.0
no,travel_rarely,196.0,29,4,marketing,unknown,1,male,91.0,2,2,sales_executive,4,unknown,13402,1,unknown,14,1,2,3,3.0,12,5,7,1992,yes,3.0,10.027652572106978,5468.0
yes,unknown,303.0,27,3,unknown,"1797,0",3,female,84.0,3,2,sales_executive,4,unknown,13492,1,unknown,18,4,0,2,3.0,10,7,7,1988,yes,3.0,10.581049718667032,5813.0
no,non_travel,1180.0,2,2,medical,"1804,0",2,female,90.0,3,2,manufacturing_director,4,divorced,24442,2,no,14,3,1,6,3.0,7,1,7,1988,no,3.0,15.0,5358.2
no,unknown,1092.0,47,3,medical,"1816,0",47,male,64.0,3,3,manufacturing_director,3,single,2739,9,no,14,2,0,3,3.0,7,0,2,1993,false,3.0,9.0,9667.0
yes,travel_rarely,261.0,21,2,medical,"1821,0",4,male,66.0,3,2,healthcare_representative,2,married,10842,4,no,22,4,1,2,4.0,9,3,7,1977,no,4.0,13.0,5206.4
no,non_travel,589.0,48,4,unknown,unknown,48,male,67.0,3,2,sales_executive,3,married,19665,4,unknown,22,2,2,3,4.0,8,5,7,1978,true,4.0,10.0,5154.0
no,travel_frequently,1422.0,2,4,life_sciences,"1849,0",1,female,92.0,3,2,sales_executive,4,married,19246,1,unknown,20,3,1,5,3.0,7,7,7,1980,no,4.0,7.0,5675.0
yes,unknown,798.0,10,3,life_sciences,"1869,0",3,male,64.0,3,3,sales_executive,2,unknown,14011,5,unknown,21,3,3,2,3.0,8,0,7,1977,false,4.0,14.0,7314.0
no,travel_rarely,1137.0,1,4,unknown,unknown,1,female,98.0,3,4,manager,1,unknown,18991,2,unknown,11,1,1,3,3.0,19,11,16,1983,yes,3.0,22.0,4061.2
no,travel_rarely,511.0,2,2,unknown,"1898,0",1,male,89.0,4,2,sales_executive,3,single,26997,0,no,14,2,0,5,2.0,8,0,7,1996,true,3.0,9.0,4315.2
no,unknown,1396.0,6,3,medical,"1911,0",3,female,83.0,3,3,research_director,1,married,14842,9,no,13,2,1,3,4.0,13,5,7,1981,no,3.0,18.0,4061.2
no,travel_frequently,1096.0,6,3,other,unknown,3,female,61.0,4,1,laboratory_technician,4,married,7102,0,no,18,1,1,3,3.0,7,7,7,1997,true,3.0,8.0,4687.8
no,travel_frequently,798.0,1,2,life_sciences,"1927,0",3,female,42.0,2,2,sales_executive,4,married,19255,1,unknown,12,3,1,2,3.0,7,0,7,1995,yes,3.0,7.0,4825.8
no,travel_rarely,691.0,5,4,unknown,"423,0",3,female,86.0,3,1,research_scientist,4,married,10077,0,unknown,12,3,1,4,3.0,5,0,3,1992,yes,3.0,11.557873824923,2849.8
no,travel_rarely,106.0,2,3,human_resources,"424,0",1,female,62.0,2,2,human_resources,1,unknown,17822,3,no,12,4,0,1,3.0,2,1,0,1992,true,3.0,11.538667389670948,6410.0
no,unknown,798.0,2,4,unknown,unknown,3,female,32.0,3,1,research_scientist,4,unknown,7747,0,unknown,18,2,1,2,1.0,2,2,2,1992,true,3.0,3.0,4063.0
yes,unknown,723.0,8,4,medical,"433,0",3,female,85.0,2,2,research_scientist,2,unknown,17747,2,no,15,1,0,3,2.0,8,7,7,1971,false,3.15321262582592,11.0,4941.0
yes,unknown,1157.0,2,4,medical,"440,0",1,female,84.0,1,1,research_scientist,4,married,24737,5,yes,13,4,0,4,2.0,3,2,2,1995,true,3.0,11.557873824923,2849.8
no,travel_rarely,1482.0,5,5,unknown,"447,0",4,female,42.0,3,5,research_director,3,married,16375,4,unknown,11,2,1,2,3.0,3,1,1,1976,yes,3.0,21.0,5358.2
no,unknown,738.0,9,5,other,"455,0",2,female,30.0,2,1,laboratory_technician,4,unknown,7621,0,no,17,3,0,2,3.0,3,2,2,1994,false,3.0,4.0,3983.0
no,unknown,1192.0,5,2,medical,"460,0",4,female,61.0,3,2,manufacturing_director,4,unknown,23177,7,no,16,3,2,2,2.0,6,0,4,1986,no,3.0,8.0,6347.0
no,unknown,1309.0,22,1,unknown,"465,0",3,female,83.0,3,1,research_scientist,4,unknown,16092,1,unknown,12,3,2,2,2.0,4,0,2,2000,no,3.0,5.914869140860675,2904.0
no,travel_rarely,544.0,2,1,unknown,"470,0",3,female,52.0,3,1,human_resources,3,divorced,24017,0,yes,11,3,1,5,3.0,3,1,0,1981,yes,3.0,4.0,2696.0
no,unknown,641.0,28,2,unknown,"475,0",4,male,85.0,3,2,sales_executive,3,unknown,6069,7,unknown,12,2,1,2,4.0,2,2,2,1993,yes,3.0,4.0,3690.8
yes,unknown,756.0,1,1,unknown,"478,0",1,male,99.0,2,1,sales_representative,2,single,9150,1,unknown,11,3,0,3,3.0,3,1,2,2002,no,3.0,3.0,2174.0
no,travel_rarely,593.0,1,4,medical,"482,0",4,female,88.0,3,2,healthcare_representative,3,unknown,2967,2,no,11,3,0,2,3.0,3,1,2,1966,false,3.0,12.092064536231002,6755.0
no,unknown,895.0,9,2,unknown,unknown,1,female,39.0,3,1,sales_representative,4,single,2851,1,unknown,24,3,0,3,2.0,3,2,2,2002,yes,4.0,3.0,3594.2
no,travel_rarely,408.0,9,4,life_sciences,unknown,3,female,42.0,2,1,research_scientist,2,unknown,7551,0,unknown,16,4,0,5,3.0,2,2,2,1992,false,3.0,3.0,2657.0
no,unknown,1283.0,23,3,unknown,"495,0",4,female,54.0,3,1,research_scientist,4,unknown,18168,9,no,16,4,0,4,3.0,3,1,2,1994,yes,3.1550759597271467,6.0,4140.2
no,travel_rarely,1469.0,1,2,unknown,unknown,4,female,82.0,3,1,laboratory_technician,2,unknown,17881,1,no,11,2,1,2,3.0,5,0,4,1996,true,3.0,5.0,4848.0
no,travel_rarely,1261.0,7,3,other,unknown,2,female,31.0,2,3,healthcare_representative,3,single,12066,8,no,24,3,0,2,3.0,5,0,0,1974,no,4.0,18.84511530943109,10965.0
no,travel_rarely,329.0,2,3,unknown,"501,0",4,male,96.0,3,1,research_scientist,3,married,11868,4,no,13,2,1,3,3.0,2,2,2,1987,true,3.0,5.335807199097837,2543.0
yes,non_travel,1362.0,37,3,marketing,"502,0",1,female,67.0,4,2,sales_executive,4,unknown,4652,8,yes,13,2,0,3,2.0,5,0,4,1989,yes,3.0,9.764588421278432,5304.0
no,unknown,1371.0,32,4,marketing,"507,0",4,male,77.0,3,2,sales_executive,3,divorced,5915,1,yes,12,4,1,2,4.0,5,0,3,1999,yes,3.0,11.557873824923,2849.8
no,unknown,201.0,1,4,unknown,"517,0",2,male,95.0,3,1,laboratory_technician,1,unknown,20490,3,no,16,2,1,5,3.0,5,1,2,1981,true,3.0,8.0,4687.8
no,unknown,821.0,5,2,medical,"522,0",1,female,86.0,3,5,research_director,1,married,8509,4,unknown,11,3,1,4,2.0,4,1,2,1969,yes,3.0,24.0,19406.0
no,unknown,1381.0,4,4,unknown,"523,0",3,male,72.0,3,2,sales_executive,3,married,12740,9,no,15,1,1,3,3.0,3,1,2,1989,yes,3.0,11.743985751293229,6538.0
no,unknown,313.0,21,3,unknown,"525,0",4,female,61.0,3,1,laboratory_technician,4,unknown,15238,7,unknown,20,1,1,1,3.0,3,1,2,1980,yes,4.0,4.878654570015501,2258.0
no,travel_rarely,1473.0,8,4,other,"526,0",3,male,74.0,3,2,healthcare_representative,3,unknown,2227,4,yes,14,4,0,3,3.0,5,0,2,1980,yes,3.0,11.557873824923,2849.8
no,travel_rarely,329.0,1,2,unknown,"530,0",4,female,98.0,2,1,laboratory_technician,1,married,16193,1,no,12,3,1,3,3.0,4,3,2,1992,yes,3.0,4.0,2218.0
yes,travel_rarely,688.0,3,3,medical,unknown,1,female,91.0,3,1,laboratory_technician,1,married,9396,5,no,13,3,1,5,3.0,2,0,2,1998,true,3.0,6.0,5044.8
no,unknown,192.0,10,2,life_sciences,"544,0",1,female,69.0,3,1,research_scientist,4,married,9655,3,no,21,4,2,3,2.0,2,0,2,1978,yes,3.1568164510203034,8.0,2654.0
no,travel_rarely,1385.0,33,2,medical,unknown,3,female,79.0,3,4,healthcare_representative,4,married,7501,0,yes,14,2,0,2,3.0,20,4,10,1978,yes,3.0,21.0,5358.2
yes,non_travel,666.0,29,4,life_sciences,"376,0",1,female,88.0,3,3,manager,2,married,10268,1,unknown,12,4,1,2,2.0,10,9,9,1976,no,3.0,11.557873824923,2849.8
no,unknown,1315.0,38,3,life_sciences,"381,0",2,male,71.0,4,3,manager,2,divorced,19100,7,unknown,18,2,1,6,2.0,7,6,2,1988,yes,3.15199254450349,10.0,7294.8
no,travel_frequently,442.0,2,2,unknown,"388,0",2,female,44.0,3,2,sales_executive,4,single,20260,1,unknown,18,1,0,3,3.0,10,0,9,1994,yes,3.0,11.557873824923,2849.8
no,travel_rarely,147.0,17,2,technical_degree,"389,0",17,female,37.0,3,2,laboratory_technician,4,married,15972,3,unknown,19,4,1,4,3.0,10,0,8,1968,yes,3.1504508368916615,12.0,5288.6
yes,travel_rarely,950.0,4,4,unknown,"401,0",4,female,48.0,2,2,sales_executive,4,single,8450,1,unknown,12,2,0,0,3.0,8,7,4,1997,yes,3.0,10.605110464169643,5828.0
no,travel_rarely,218.0,7,3,technical_degree,"416,0",2,female,100.0,4,2,sales_executive,4,unknown,12241,4,unknown,11,2,1,3,2.0,8,7,7,1992,false,3.0,10.0,3475.6
no,travel_frequently,798.0,10,4,life_sciences,"430,0",3,male,33.0,3,1,laboratory_technician,4,unknown,10675,0,no,19,1,0,5,3.0,8,1,7,1980,no,3.0,5.194650825482519,2455.0
no,travel_rarely,691.0,7,3,marketing,"438,0",4,female,73.0,3,2,sales_executive,4,unknown,7143,4,unknown,12,4,3,3,3.0,7,1,7,1992,yes,3.0,13.0,4334.0
no,unknown,1018.0,2,4,medical,unknown,1,male,74.0,4,2,research_scientist,4,single,10557,7,unknown,16,3,0,0,2.0,7,0,7,1991,false,3.0,9.36518004593509,5055.0
no,unknown,798.0,10,3,unknown,"446,0",2,female,46.0,2,2,sales_executive,4,unknown,4317,3,no,14,3,0,6,2.0,7,0,1,1990,true,3.0,8.766869507770163,4682.0
no,travel_frequently,559.0,30,4,life_sciences,"448,0",3,male,82.0,2,2,laboratory_technician,3,divorced,6227,1,no,11,2,1,3,4.0,9,0,0,1980,false,3.15255064101092,9.0,5257.0
yes,travel_rarely,318.0,8,4,unknown,"454,0",2,female,77.0,1,1,laboratory_technician,1,unknown,4759,1,unknown,11,4,0,4,2.0,7,0,7,1994,yes,3.0,7.0,2119.0
no,unknown,1130.0,12,4,unknown,"458,0",2,male,56.0,3,2,sales_executive,2,unknown,3415,1,no,18,1,1,3,3.0,8,0,7,1996,yes,3.0,8.0,4687.8
no,travel_rarely,144.0,10,1,unknown,unknown,4,male,39.0,2,2,sales_executive,2,divorced,11866,1,yes,14,1,2,2,3.0,7,1,7,1994,yes,3.0,7.0,4825.8
no,unknown,1319.0,6,3,medical,unknown,3,female,51.0,4,2,research_scientist,1,divorced,17001,4,unknown,13,1,2,2,3.0,7,6,7,1986,yes,3.0,13.0,5974.0
no,travel_rarely,933.0,1,3,unknown,"476,0",3,female,57.0,3,2,sales_executive,3,unknown,20156,1,unknown,17,2,1,3,3.0,8,7,7,1997,no,3.0,11.557873824923,2849.8
no,travel_rarely,1171.0,10,4,life_sciences,"483,0",4,male,46.0,4,1,laboratory_technician,3,married,22495,3,yes,13,3,1,3,3.0,7,1,7,1983,yes,3.0,11.557873824923,2849.8
yes,unknown,143.0,4,3,unknown,"488,0",1,female,56.0,3,2,sales_executive,2,unknown,9558,1,no,18,3,0,5,3.0,8,7,7,1982,true,3.0,8.0,4687.8
no,travel_rarely,1178.0,31,2,unknown,"500,0",31,male,87.0,3,2,sales_executive,4,unknown,14862,4,no,11,3,1,2,2.0,7,0,7,1972,false,3.0,18.0,4061.2
no,unknown,1107.0,14,3,unknown,unknown,4,male,95.0,3,1,laboratory_technician,1,unknown,26914,1,no,12,3,1,2,2.0,18,12,17,1986,no,3.0,6.123395601883304,3034.0
no,unknown,906.0,6,3,life_sciences,unknown,3,male,86.0,4,4,sales_executive,1,married,18256,9,no,11,4,3,0,2.0,7,7,7,1967,yes,3.0,36.0,13212.0
no,travel_rarely,645.0,1,3,marketing,"534,0",2,female,49.0,4,3,sales_executive,1,married,19566,1,unknown,16,3,1,2,3.0,10,0,7,1982,yes,3.0,10.0,8392.0
no,unknown,1485.0,18,3,medical,unknown,3,male,87.0,3,2,manufacturing_director,3,unknown,26314,2,no,14,3,1,5,2.0,10,0,8,1977,false,3.0,19.0,4061.2
no,non_travel,1116.0,2,3,unknown,unknown,3,male,49.0,3,1,laboratory_technician,4,single,7181,0,unknown,14,3,0,2,2.0,11,6,7,1993,true,3.0,12.0,4483.0
no,travel_rarely,1276.0,16,3,life_sciences,"586,0",4,female,66.0,3,3,healthcare_representative,3,unknown,14295,4,yes,12,3,0,2,3.0,8,0,0,1988,yes,3.0,10.0,3475.6
no,travel_rarely,163.0,2,5,unknown,"595,0",2,male,37.0,3,2,sales_executive,4,married,19658,2,no,14,1,1,2,3.0,9,6,7,1975,true,3.0,14.0,4051.0
no,travel_rarely,561.0,2,3,other,unknown,4,female,61.0,3,2,sales_executive,2,unknown,16177,0,no,19,2,1,3,4.0,8,3,7,1978,false,3.0,8.964167620891573,4805.0
yes,travel_frequently,426.0,17,4,life_sciences,"608,0",2,male,58.0,3,1,human_resources,3,unknown,22808,0,yes,11,2,1,2,3.0,7,1,0,1997,yes,3.0,8.0,2741.0
no,unknown,509.0,2,4,other,"616,0",1,male,62.0,2,2,healthcare_representative,3,single,2112,2,yes,17,1,0,3,3.0,8,0,7,1982,yes,3.0,10.0,3475.6
no,unknown,258.0,21,4,unknown,"621,0",4,female,74.0,4,2,sales_executive,4,single,19921,1,unknown,12,4,0,3,3.0,10,5,7,1989,false,3.0,10.0,5337.0
no,travel_rarely,525.0,29,4,medical,"653,0",1,female,66.0,4,2,sales_executive,4,divorced,6219,4,no,22,4,2,4,4.0,7,5,7,1992,yes,4.0,13.0,5206.4
no,travel_frequently,798.0,9,5,unknown,"663,0",4,female,72.0,3,2,laboratory_technician,3,divorced,19627,3,unknown,13,2,1,3,3.0,8,4,7,1980,true,3.0,10.0,3475.6
no,unknown,238.0,1,1,unknown,"682,0",4,male,34.0,3,2,sales_executive,1,single,7507,7,unknown,20,4,0,2,4.0,14,8,10,1970,false,4.0,18.0,4732.4
no,travel_rarely,482.0,3,3,other,unknown,3,female,36.0,3,3,manufacturing_director,3,married,9606,1,no,15,3,1,2,3.0,10,7,8,1986,yes,3.146098244459939,16.389313907326397,9434.0
no,unknown,397.0,24,4,unknown,unknown,3,female,88.0,3,3,human_resources,2,unknown,6729,2,unknown,15,3,1,1,4.0,9,7,1,1969,false,3.147367421668005,16.0,8832.2
no,travel_rarely,243.0,7,4,marketing,unknown,4,male,46.0,2,2,sales_executive,4,unknown,7791,0,no,20,1,0,2,3.0,7,0,5,1985,yes,3.150819495668517,11.52212657468347,6477.686121919585
no,unknown,806.0,1,4,life_sciences,"710,0",2,female,66.0,1,1,research_scientist,4,divorced,18959,1,unknown,18,4,1,5,3.0,10,2,8,1994,true,3.0,10.0,3475.6
no,unknown,1442.0,9,3,medical,"717,0",4,male,46.0,2,3,healthcare_representative,2,unknown,17654,1,unknown,14,2,0,3,4.0,8,7,7,1989,yes,3.0,9.0,4315.2
