Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork,Attrition_numeric
35,no,travel_rarely,992.0,,1,3,,"1564,0",4,female,68.0,2,1,laboratory_technician,1,,,21731,1,no,19,3.0,2,0,,3,3.0,3,1,2,1988,no,
34,no,,479.0,,13,4,medical,"1577,0",13,female,35.0,3,1,research_scientist,4,single,2972.0,22061,1,,13,3.0,3,0,,4,,1,0,0,1989,no,
26,no,travel_rarely,474.0,,3,3,,"1581,0",1,male,89.0,3,1,research_scientist,4,,,11133,1,,21,4.0,1,0,1.0,5,3.0,1,0,0,1997,yes,
36,no,travel_rarely,884.0,,1,4,life_sciences,,2,male,73.0,3,2,sales_executive,3,single,6815.0,21447,6,no,13,3.0,1,0,,5,3.0,1,0,0,1987,yes,
50,no,,264.0,,24,3,marketing,"1591,0",24,female,59.0,3,5,manager,3,married,,19519,4,yes,16,,3,1,,2,3.0,1,0,0,1973,no,
42,no,travel_rarely,1059.0,,9,2,,,4,female,93.0,2,5,manager,4,,,26362,8,no,22,4.0,4,0,24.0,2,3.0,1,0,1,1981,no,
35,no,,1349.0,,7,2,life_sciences,"1601,0",3,female,63.0,2,1,laboratory_technician,4,,2690.0,7713,1,no,18,3.0,4,1,,5,2.0,1,0,1,1988,no,
46,no,travel_rarely,563.0,,1,4,life_sciences,"1602,0",4,female,56.0,4,4,manager,1,,17567.0,3156,1,,15,3.0,2,0,27.0,5,1.0,26,0,12,1977,no,
18,yes,travel_frequently,544.0,sales,3,2,medical,"1624,0",2,male,70.0,3,1,sales_representative,4,single,1569.0,18420,1,yes,12,3.0,3,0,0.0,2,4.0,0,0,0,2005,yes,
29,no,,991.0,,5,3,,"1669,0",1,female,43.0,2,2,sales_executive,2,divorced,4187.0,3356,1,yes,13,,2,1,10.0,3,2.0,10,0,9,1994,yes,
31,no,,1112.0,,5,4,life_sciences,"1673,0",1,male,67.0,3,2,sales_executive,4,,,22589,1,no,11,3.0,1,2,10.0,2,,10,0,2,1992,yes,
41,no,travel_rarely,1206.0,,23,2,,"1678,0",4,female,80.0,3,3,sales_executive,3,single,,11591,3,,16,3.0,4,0,21.0,2,3.0,2,0,2,1982,yes,
38,no,travel_rarely,1495.0,,4,2,,,4,male,87.0,3,1,laboratory_technician,3,,3306.0,26176,7,,19,3.0,4,1,7.0,5,,0,0,0,1985,yes,
32,yes,travel_rarely,1259.0,,2,4,life_sciences,,4,female,95.0,3,1,laboratory_technician,2,single,1393.0,24852,1,no,12,3.0,1,0,1.0,2,3.0,1,0,0,1991,yes,
60,no,,,,1,4,,"1697,0",3,female,92.0,1,3,healthcare_representative,4,divorced,10883.0,20467,3,no,20,4.0,3,1,19.0,2,4.0,1,0,0,1963,no,
24,yes,,240.0,,22,1,,"1714,0",4,female,58.0,1,1,human_resources,3,married,,11585,1,no,11,,3,1,1.0,2,3.0,1,0,0,1999,yes,
40,no,travel_rarely,369.0,,8,2,life_sciences,"1724,0",2,male,92.0,3,2,manufacturing_director,1,,,5041,2,yes,16,3.0,2,1,18.0,3,3.0,1,0,0,1983,yes,
30,no,travel_rarely,793.0,,21,1,,,2,female,33.0,3,1,research_scientist,4,married,2862.0,3811,1,no,12,3.0,2,1,10.0,2,2.0,10,0,8,1993,yes,
47,no,non_travel,543.0,,2,4,marketing,"1731,0",3,female,87.0,3,2,sales_executive,2,,,3536,7,no,11,3.0,4,1,4.0,3,1.0,1,0,0,1976,yes,
32,yes,travel_rarely,964.0,sales,1,2,,,1,female,,1,2,sales_executive,2,single,6735.0,12147,6,,15,3.0,2,0,10.0,2,3.0,0,0,0,1991,no,
45,no,travel_rarely,176.0,,41,3,life_sciences,"1744,0",41,male,56.0,1,3,human_resources,3,married,9756.0,6595,4,,21,4.0,3,2,9.0,2,4.0,5,0,3,1978,yes,
34,no,,181.0,,2,4,,"1755,0",4,female,97.0,4,1,research_scientist,4,married,,5586,0,yes,14,3.0,1,3,6.0,3,3.0,5,1,2,1989,no,
33,yes,,211.0,,16,3,,"1758,0",1,male,74.0,3,3,sales_executive,1,,,10092,2,yes,20,4.0,3,0,,2,2.0,0,0,0,1990,yes,
31,yes,travel_rarely,1079.0,,16,4,,"1761,0",1,female,70.0,3,3,sales_executive,3,married,,19002,2,,13,3.0,1,3,,2,3.0,1,0,0,1992,yes,
29,no,travel_rarely,590.0,,4,3,technical_degree,,4,male,91.0,2,1,research_scientist,1,divorced,,10007,1,,13,3.0,3,1,,2,3.0,1,0,0,1994,yes,
30,no,,305.0,,16,3,,"1763,0",3,female,58.0,4,2,healthcare_representative,3,married,5294.0,9128,3,no,16,3.0,3,1,10.0,3,3.0,7,1,7,1993,no,
38,no,travel_rarely,833.0,,18,3,medical,"1766,0",2,female,60.0,1,2,healthcare_representative,4,married,,24539,3,,16,3.0,3,1,,2,3.0,1,1,0,1985,yes,
43,yes,,807.0,,17,3,technical_degree,,3,female,38.0,2,1,research_scientist,3,,2437.0,15587,9,yes,16,3.0,4,1,6.0,4,3.0,1,0,0,1980,no,
55,no,travel_rarely,478.0,,44,3,,,3,female,60.0,2,5,research_director,1,married,,19805,8,no,12,3.0,2,3,34.0,2,3.0,1,0,0,1968,no,
21,yes,,337.0,,7,1,marketing,,2,female,31.0,3,1,sales_representative,2,single,,4567,1,,13,3.0,2,0,,3,3.0,1,1,0,2002,yes,
22,yes,travel_rarely,1294.0,,45,1,medical,"1783,0",3,male,79.0,3,1,laboratory_technician,1,,,15999,1,yes,17,3.0,3,0,1.0,6,3.0,1,0,0,2001,yes,
37,no,travel_rarely,1239.0,,8,2,other,,3,female,89.0,3,2,human_resources,2,divorced,4071.0,12832,2,no,13,3.0,3,0,19.0,4,2.0,10,4,7,1986,yes,
42,no,travel_rarely,1128.0,,13,3,,,2,female,95.0,4,2,healthcare_representative,1,married,,5696,5,no,18,,3,2,10.0,2,2.0,0,0,0,1981,no,
18,no,,1431.0,,14,3,,"1839,0",2,male,33.0,3,1,research_scientist,3,single,,8018,1,,16,3.0,3,0,0.0,4,1.0,0,0,0,2005,yes,
31,yes,travel_rarely,359.0,,18,5,human_resources,"1842,0",4,female,89.0,4,1,human_resources,1,married,2956.0,21495,0,no,17,3.0,3,0,2.0,4,3.0,1,0,0,1992,yes,
36,no,travel_rarely,430.0,,2,4,,"1847,0",4,male,73.0,3,2,research_scientist,2,,,19573,4,yes,22,4.0,4,1,,2,3.0,1,0,0,1987,yes,
32,no,travel_frequently,1318.0,,10,4,marketing,"1853,0",4,female,79.0,3,2,sales_executive,4,,4648.0,26075,8,,13,3.0,3,0,,2,4.0,0,0,0,1991,yes,
29,no,,726.0,,29,1,life_sciences,,4,female,93.0,1,2,healthcare_representative,3,divorced,,21143,8,no,17,,4,2,11.0,3,,7,1,6,1994,no,
42,no,travel_rarely,1142.0,,8,3,,"1860,0",4,female,,3,1,laboratory_technician,3,,,13624,4,no,13,,4,0,,3,3.0,0,0,0,1981,yes,
29,no,travel_rarely,352.0,,6,1,,"1865,0",4,female,87.0,2,1,human_resources,2,married,2804.0,15434,1,no,11,3.0,4,0,,3,3.0,1,0,0,1994,yes,
29,yes,,,,24,2,,,4,female,73.0,2,1,research_scientist,4,,2439.0,14753,1,yes,24,,2,0,1.0,3,2.0,1,1,0,1994,no,
28,no,travel_rarely,1172.0,sales,3,3,medical,"1875,0",2,male,78.0,3,1,sales_representative,2,,2856.0,3692,1,no,19,3.0,4,1,1.0,3,3.0,1,0,0,1995,yes,
30,yes,,945.0,,9,3,,"1876,0",2,female,89.0,3,1,sales_representative,4,,,16019,1,,13,3.0,3,0,,3,2.0,1,0,0,1993,no,
22,yes,travel_rarely,391.0,research_and_development,7,1,life_sciences,,4,female,75.0,3,1,research_scientist,2,single,,26092,1,,23,4.0,1,0,1.0,2,3.0,1,0,0,2001,yes,
26,no,,482.0,,1,2,life_sciences,"1893,0",2,male,90.0,2,1,research_scientist,3,,2933.0,14908,1,yes,13,3.0,3,1,1.0,3,2.0,1,1,0,1997,no,
44,no,travel_rarely,170.0,,1,4,,"1903,0",2,female,78.0,4,2,healthcare_representative,1,,,9364,2,,15,3.0,4,1,10.0,5,3.0,2,2,2,1979,yes,
29,yes,travel_frequently,746.0,sales,24,3,technical_degree,"1928,0",3,female,45.0,4,1,sales_representative,1,single,1091.0,10642,1,no,17,3.0,4,0,1.0,3,,1,0,0,1994,yes,
28,yes,travel_rarely,1475.0,,13,2,marketing,"1933,0",4,male,84.0,3,2,sales_executive,3,,,23352,3,yes,11,3.0,4,0,6.0,0,3.0,2,2,2,1995,yes,
56,no,travel_rarely,1443.0,,11,5,,"1935,0",4,male,89.0,2,2,sales_executive,1,married,,20328,4,,16,3.0,3,1,,3,3.0,0,0,0,1967,yes,
39,no,travel_rarely,867.0,,9,2,,"1936,0",1,female,87.0,3,2,manufacturing_director,1,married,5151.0,12315,1,no,25,4.0,4,1,10.0,3,3.0,10,7,9,1984,yes,
58,no,,605.0,,21,3,,"1938,0",4,male,72.0,3,4,manager,4,,,11761,4,yes,13,3.0,3,1,,2,2.0,1,0,0,1965,yes,
42,no,travel_rarely,419.0,sales,12,4,marketing,"1943,0",2,female,77.0,3,2,sales_executive,4,divorced,,2900,3,,12,,3,2,14.0,4,3.0,0,0,0,1981,no,
27,yes,,1337.0,,22,3,,"1944,0",1,male,58.0,2,1,human_resources,2,married,2863.0,19555,1,no,12,3.0,1,0,,2,3.0,1,0,0,1996,no,
38,no,travel_rarely,1404.0,,1,3,,"1961,0",1,female,59.0,2,1,sales_representative,1,single,2858.0,11473,4,,14,3.0,1,0,20.0,3,2.0,1,0,0,1985,yes,
32,no,,1373.0,,5,4,life_sciences,"1966,0",4,female,56.0,2,2,manufacturing_director,4,,,10138,8,no,24,4.0,2,0,,1,3.0,1,0,0,1991,yes,
31,no,,1276.0,,2,1,medical,"1974,0",4,male,59.0,1,1,laboratory_technician,4,,1129.0,17536,1,,11,3.0,3,3,,4,3.0,1,0,0,1992,yes,
25,no,travel_rarely,309.0,,2,3,,,3,male,82.0,3,1,human_resources,2,,,19655,4,no,14,3.0,3,0,6.0,3,3.0,2,1,2,1998,no,
40,no,,543.0,research_and_development,44,4,,"2012,0",1,female,83.0,3,1,laboratory_technician,4,married,,4060,8,no,19,3.0,3,2,8.0,3,2.0,1,0,0,1983,yes,
39,no,non_travel,105.0,,9,3,,,4,female,87.0,3,5,manager,4,,19431.0,15302,2,,13,3.0,3,0,,3,2.0,6,1,3,1984,no,
23,yes,,638.0,,9,3,,"2023,0",4,female,33.0,3,1,sales_representative,1,married,,26956,1,no,19,3.0,1,1,,3,,1,1,0,2000,no,
35,no,travel_rarely,1146.0,,26,4,life_sciences,"2040,0",3,male,31.0,3,3,human_resources,4,single,,16642,1,yes,16,3.0,3,0,,2,,9,1,7,1988,no,
34,no,travel_rarely,1440.0,,7,2,technical_degree,"1541,0",2,female,55.0,3,1,sales_representative,3,,2308.0,4944,0,yes,25,4.0,2,1,12.0,4,3.0,11,5,7,1989,yes,
28,no,non_travel,1103.0,,16,3,medical,"1947,0",3,female,49.0,3,1,research_scientist,3,single,2144.0,2122,1,no,14,3.0,3,0,5.0,3,2.0,5,1,4,1995,no,
29,no,,136.0,,1,3,life_sciences,"1954,0",1,female,89.0,3,2,healthcare_representative,1,married,5373.0,6225,0,no,12,3.0,1,1,6.0,5,2.0,5,0,2,1994,no,
58,yes,travel_rarely,147.0,,23,4,medical,,4,male,94.0,3,3,healthcare_representative,4,married,,3465,1,,12,3.0,4,1,40.0,3,2.0,40,15,6,1965,yes,
38,no,,119.0,,3,3,life_sciences,"307,0",1,female,76.0,3,3,sales_executive,3,divorced,,9647,0,,12,3.0,3,2,,6,2.0,16,5,13,1985,yes,
29,no,travel_frequently,1413.0,,1,1,,,2,male,42.0,3,3,sales_executive,4,married,,6599,1,,14,3.0,4,1,11.0,5,3.0,11,4,1,1994,yes,
55,no,travel_rarely,452.0,,1,3,medical,"374,0",4,female,81.0,3,5,manager,1,single,19045.0,18938,0,,14,3.0,3,0,37.0,2,3.0,36,4,13,1968,yes,
41,no,,334.0,,2,4,,,4,female,88.0,3,4,manager,2,,16015.0,15896,1,,19,3.0,2,0,,2,3.0,22,0,4,1982,yes,
39,no,travel_rarely,1132.0,research_and_development,1,3,,,3,female,48.0,4,3,healthcare_representative,4,,9613.0,10942,0,no,17,,1,3,19.0,5,2.0,18,3,7,1984,yes,
38,no,,,,15,2,life_sciences,,3,female,92.0,2,3,research_director,4,,11510.0,15682,0,,14,3.0,2,1,,3,3.0,11,2,9,1985,yes,
43,no,,982.0,,12,3,,,1,female,,2,4,research_director,2,,,4345,1,no,11,3.0,3,1,,3,,25,3,9,1980,yes,
31,no,,480.0,,7,2,,"524,0",2,male,31.0,3,2,manufacturing_director,1,married,4306.0,4156,1,no,12,3.0,2,1,13.0,5,1.0,13,3,12,1992,yes,
50,no,travel_rarely,1099.0,research_and_development,29,4,life_sciences,"569,0",2,female,88.0,2,4,manager,3,married,17046.0,9314,0,no,15,3.0,2,1,28.0,2,3.0,27,15,7,1973,yes,
33,no,non_travel,1038.0,sales,8,1,life_sciences,"1044,0",2,male,88.0,2,1,sales_representative,4,,,21437,0,,19,3.0,4,0,,2,2.0,2,2,2,1990,no,
26,yes,,342.0,,2,3,life_sciences,"1053,0",1,female,57.0,3,1,research_scientist,1,married,2042.0,15346,6,,14,3.0,2,1,6.0,2,3.0,3,1,2,1997,yes,
38,no,travel_frequently,1186.0,,3,4,,,3,female,44.0,3,1,research_scientist,3,,2821.0,2997,3,no,16,3.0,1,1,8.0,2,3.0,2,2,2,1985,no,
46,no,,430.0,,1,4,medical,"1069,0",4,female,40.0,3,5,research_director,4,,,21445,9,no,17,3.0,4,2,23.0,0,3.0,2,2,2,1977,yes,
21,no,,984.0,,25,1,,"1131,0",4,male,70.0,2,1,research_scientist,2,single,2070.0,25326,1,yes,11,3.0,3,0,2.0,6,4.0,2,2,2,2002,yes,
31,no,travel_frequently,793.0,,20,3,,"1135,0",3,female,67.0,4,1,sales_representative,4,married,2791.0,21981,0,no,12,,1,1,3.0,4,3.0,2,2,2,1992,no,
35,no,,1182.0,,11,2,marketing,,4,female,54.0,3,2,sales_executive,4,divorced,,18500,1,,11,3.0,4,1,5.0,3,3.0,5,0,2,1988,yes,
34,no,,1003.0,,2,2,,"1140,0",4,female,95.0,3,2,manufacturing_director,3,single,,15834,2,no,11,3.0,4,0,,3,,3,0,2,1989,yes,
33,yes,,603.0,,9,4,,"1157,0",1,male,77.0,3,2,sales_executive,1,single,8224.0,18385,0,,17,3.0,1,0,6.0,3,3.0,5,0,3,1990,yes,
31,yes,,874.0,research_and_development,15,3,medical,"1160,0",3,female,72.0,3,1,laboratory_technician,3,,2610.0,6233,1,no,12,3.0,3,1,,5,2.0,2,2,2,1992,no,
37,no,travel_rarely,367.0,,25,2,,"1161,0",3,male,52.0,2,2,healthcare_representative,4,,5731.0,17171,7,no,13,3.0,3,2,9.0,2,3.0,6,1,3,1986,no,
27,no,travel_rarely,199.0,,6,3,,"1162,0",4,female,55.0,2,1,research_scientist,3,married,2539.0,7950,1,no,13,,3,1,4.0,0,3.0,4,2,2,1996,no,
35,no,travel_frequently,,,4,4,other,"1185,0",4,female,47.0,2,1,laboratory_technician,4,married,2376.0,26537,1,,13,3.0,2,1,2.0,2,4.0,2,2,2,1988,yes,
56,no,,718.0,,4,4,,,4,male,92.0,3,5,manager,1,divorced,,18575,4,no,13,3.0,4,1,28.0,2,3.0,5,4,2,1967,no,
45,no,,1457.0,research_and_development,7,3,medical,"1195,0",1,male,83.0,3,1,research_scientist,3,,,20100,4,yes,19,3.0,3,1,,2,,3,0,2,1978,yes,
43,no,travel_rarely,244.0,,2,3,life_sciences,"1778,0",2,female,97.0,3,1,human_resources,4,,3539.0,5033,0,no,13,3.0,2,0,,5,3.0,9,1,8,1980,yes,
31,no,travel_rarely,196.0,,29,4,marketing,,1,male,91.0,2,2,sales_executive,4,,5468.0,13402,1,,14,3.0,1,2,,3,3.0,12,5,7,1992,yes,
35,yes,,303.0,,27,3,,"1797,0",3,female,84.0,3,2,sales_executive,4,,5813.0,13492,1,,18,3.0,4,0,,2,3.0,10,7,7,1988,yes,
35,no,non_travel,1180.0,research_and_development,2,2,medical,"1804,0",2,female,90.0,3,2,manufacturing_director,4,divorced,,24442,2,no,14,3.0,3,1,15.0,6,3.0,7,1,7,1988,no,
46,yes,travel_rarely,261.0,,21,2,medical,"1821,0",4,male,66.0,3,2,healthcare_representative,2,married,,10842,4,no,22,4.0,4,1,13.0,2,4.0,9,3,7,1977,no,
43,no,travel_frequently,1422.0,,2,4,life_sciences,"1849,0",1,female,92.0,3,2,sales_executive,4,married,5675.0,19246,1,,20,4.0,3,1,7.0,5,3.0,7,7,7,1980,no,
46,yes,,,,10,3,life_sciences,"1869,0",3,male,64.0,3,3,sales_executive,2,,7314.0,14011,5,,21,4.0,3,3,14.0,2,3.0,8,0,7,1977,no,
40,no,travel_rarely,1137.0,research_and_development,1,4,,,1,female,98.0,3,4,manager,1,,,18991,2,,11,3.0,1,1,22.0,3,,19,11,16,1983,yes,
27,no,travel_rarely,511.0,sales,2,2,,"1898,0",1,male,89.0,4,2,sales_executive,3,single,,26997,0,no,14,3.0,2,0,9.0,5,2.0,8,0,7,1996,yes,
42,no,,1396.0,,6,3,medical,"1911,0",3,female,83.0,3,3,research_director,1,married,,14842,9,no,13,3.0,2,1,18.0,3,4.0,13,5,7,1981,no,
26,no,travel_frequently,1096.0,,6,3,other,,3,female,61.0,4,1,laboratory_technician,4,married,,7102,0,no,18,3.0,1,1,8.0,3,3.0,7,7,7,1997,yes,
28,no,travel_frequently,,,1,2,life_sciences,"1927,0",3,female,42.0,2,2,sales_executive,4,married,,19255,1,,12,3.0,3,1,7.0,2,3.0,7,0,7,1995,yes,
31,no,travel_rarely,691.0,research_and_development,5,4,,"423,0",3,female,86.0,3,1,research_scientist,4,married,,10077,0,,12,3.0,3,1,,4,3.0,5,0,3,1992,yes,
31,no,travel_rarely,106.0,,2,3,human_resources,"424,0",1,female,62.0,2,2,human_resources,1,,6410.0,17822,3,no,12,3.0,4,0,,1,3.0,2,1,0,1992,yes,
31,no,,,research_and_development,2,4,,,3,female,32.0,3,1,research_scientist,4,,,7747,0,,18,3.0,2,1,3.0,2,1.0,2,2,2,1992,yes,
52,yes,,723.0,,8,4,medical,"433,0",3,female,85.0,2,2,research_scientist,2,,4941.0,17747,2,no,15,,1,0,11.0,3,2.0,8,7,7,1971,no,
28,yes,,1157.0,,2,4,medical,"440,0",1,female,84.0,1,1,research_scientist,4,married,,24737,5,yes,13,3.0,4,0,,4,2.0,3,2,2,1995,yes,
47,no,travel_rarely,1482.0,,5,5,,"447,0",4,female,42.0,3,5,research_director,3,married,,16375,4,,11,3.0,2,1,21.0,2,3.0,3,1,1,1976,yes,
29,no,,738.0,,9,5,other,"455,0",2,female,30.0,2,1,laboratory_technician,4,,3983.0,7621,0,no,17,3.0,3,0,4.0,2,,3,2,2,1994,no,
37,no,,1192.0,,5,2,medical,"460,0",4,female,61.0,3,2,manufacturing_director,4,,6347.0,23177,7,no,16,3.0,3,2,8.0,2,2.0,6,0,4,1986,no,
23,no,,1309.0,,22,1,,"465,0",3,female,83.0,3,1,research_scientist,4,,2904.0,16092,1,,12,3.0,3,2,,2,2.0,4,0,2,2000,no,
42,no,travel_rarely,544.0,human_resources,2,1,,"470,0",3,female,52.0,3,1,human_resources,3,divorced,2696.0,24017,0,yes,11,3.0,3,1,4.0,5,3.0,3,1,0,1981,yes,
30,no,,641.0,sales,28,2,,"475,0",4,male,85.0,3,2,sales_executive,3,,,6069,7,,12,3.0,2,1,4.0,2,4.0,2,2,2,1993,yes,
21,yes,,756.0,,1,1,,"478,0",1,male,99.0,2,1,sales_representative,2,single,2174.0,9150,1,,11,3.0,3,0,3.0,3,3.0,3,1,2,2002,no,
57,no,travel_rarely,593.0,,1,4,medical,"482,0",4,female,88.0,3,2,healthcare_representative,3,,6755.0,2967,2,no,11,3.0,3,0,,2,3.0,3,1,2,1966,no,
21,no,,895.0,,9,2,,,1,female,39.0,3,1,sales_representative,4,single,,2851,1,,24,4.0,3,0,3.0,3,2.0,3,2,2,2002,yes,
31,no,travel_rarely,408.0,,9,4,life_sciences,,3,female,42.0,2,1,research_scientist,2,,2657.0,7551,0,,16,3.0,4,0,3.0,5,3.0,2,2,2,1992,no,
29,no,,1283.0,research_and_development,23,3,,"495,0",4,female,54.0,3,1,research_scientist,4,,,18168,9,no,16,,4,0,6.0,4,3.0,3,1,2,1994,yes,
27,no,travel_rarely,1469.0,,1,2,,,4,female,82.0,3,1,laboratory_technician,2,,,17881,1,no,11,3.0,2,1,5.0,2,3.0,5,0,4,1996,yes,
49,no,travel_rarely,1261.0,,7,3,other,,2,female,31.0,2,3,healthcare_representative,3,single,10965.0,12066,8,no,24,4.0,3,0,,2,3.0,5,0,0,1974,no,
36,no,travel_rarely,329.0,,2,3,,"501,0",4,male,96.0,3,1,research_scientist,3,married,2543.0,11868,4,no,13,3.0,2,1,,3,3.0,2,2,2,1987,yes,
34,yes,non_travel,1362.0,,37,3,marketing,"502,0",1,female,67.0,4,2,sales_executive,4,,5304.0,4652,8,yes,13,3.0,2,0,,3,2.0,5,0,4,1989,yes,
24,no,,1371.0,,32,4,marketing,"507,0",4,male,77.0,3,2,sales_executive,3,divorced,,5915,1,yes,12,3.0,4,1,,2,4.0,5,0,3,1999,yes,
42,no,,201.0,,1,4,,"517,0",2,male,95.0,3,1,laboratory_technician,1,,,20490,3,no,16,3.0,2,1,8.0,5,3.0,5,1,2,1981,yes,
54,no,,821.0,,5,2,medical,"522,0",1,female,86.0,3,5,research_director,1,married,19406.0,8509,4,,11,3.0,3,1,24.0,4,2.0,4,1,2,1969,yes,
34,no,,1381.0,,4,4,,"523,0",3,male,72.0,3,2,sales_executive,3,married,6538.0,12740,9,no,15,3.0,1,1,,3,3.0,3,1,2,1989,yes,
43,no,,313.0,,21,3,,"525,0",4,female,61.0,3,1,laboratory_technician,4,,2258.0,15238,7,,20,4.0,1,1,,1,3.0,3,1,2,1980,yes,
43,no,travel_rarely,1473.0,,8,4,other,"526,0",3,male,74.0,3,2,healthcare_representative,3,,,2227,4,yes,14,3.0,4,0,,3,3.0,5,0,2,1980,yes,
31,no,travel_rarely,329.0,,1,2,,"530,0",4,female,98.0,2,1,laboratory_technician,1,married,2218.0,16193,1,no,12,3.0,3,1,4.0,3,,4,3,2,1992,yes,
25,yes,travel_rarely,688.0,,3,3,medical,,1,female,91.0,3,1,laboratory_technician,1,married,,9396,5,no,13,3.0,3,1,6.0,5,,2,0,2,1998,yes,
45,no,,192.0,,10,2,life_sciences,"544,0",1,female,69.0,3,1,research_scientist,4,married,2654.0,9655,3,no,21,,4,2,8.0,3,2.0,2,0,2,1978,yes,
45,no,travel_rarely,1385.0,,33,2,medical,,3,female,79.0,3,4,healthcare_representative,4,married,,7501,0,yes,14,3.0,2,0,21.0,2,3.0,20,4,10,1978,yes,
47,yes,non_travel,666.0,,29,4,life_sciences,"376,0",1,female,88.0,3,3,manager,2,married,,10268,1,,12,3.0,4,1,,2,2.0,10,9,9,1976,no,
35,no,,1315.0,,38,3,life_sciences,"381,0",2,male,71.0,4,3,manager,2,divorced,,19100,7,,18,,2,1,10.0,6,2.0,7,6,2,1988,yes,
29,no,travel_frequently,442.0,,2,2,,"388,0",2,female,44.0,3,2,sales_executive,4,single,,20260,1,,18,3.0,1,0,,3,,10,0,9,1994,yes,
26,yes,travel_rarely,950.0,,4,4,,"401,0",4,female,48.0,2,2,sales_executive,4,single,5828.0,8450,1,,12,3.0,2,0,,0,,8,7,4,1997,yes,
31,no,travel_rarely,218.0,,7,3,technical_degree,"416,0",2,female,100.0,4,2,sales_executive,4,,,12241,4,,11,3.0,2,1,10.0,3,2.0,8,7,7,1992,no,
43,no,travel_frequently,,,10,4,life_sciences,"430,0",3,male,33.0,3,1,laboratory_technician,4,,2455.0,10675,0,no,19,3.0,1,0,,5,3.0,8,1,7,1980,no,
31,no,travel_rarely,691.0,,7,3,marketing,"438,0",4,female,73.0,3,2,sales_executive,4,,,7143,4,,12,3.0,4,3,13.0,3,3.0,7,1,7,1992,yes,
32,no,,1018.0,,2,4,medical,,1,male,74.0,4,2,research_scientist,4,single,5055.0,10557,7,,16,3.0,3,0,,0,2.0,7,0,7,1991,no,
33,no,,,,10,3,,"446,0",2,female,46.0,2,2,sales_executive,4,,4682.0,4317,3,no,14,3.0,3,0,,6,2.0,7,0,1,1990,yes,
43,no,travel_frequently,559.0,research_and_development,30,4,life_sciences,"448,0",3,male,82.0,2,2,laboratory_technician,3,divorced,5257.0,6227,1,no,11,,2,1,9.0,3,4.0,9,0,0,1980,no,
29,yes,travel_rarely,318.0,,8,4,,"454,0",2,female,77.0,1,1,laboratory_technician,1,,2119.0,4759,1,,11,3.0,4,0,7.0,4,2.0,7,0,7,1994,yes,
27,no,,1130.0,sales,12,4,,"458,0",2,male,56.0,3,2,sales_executive,2,,,3415,1,no,18,3.0,1,1,8.0,3,3.0,8,0,7,1996,yes,
29,no,travel_rarely,144.0,,10,1,,,4,male,39.0,2,2,sales_executive,2,divorced,,11866,1,yes,14,3.0,1,2,7.0,2,3.0,7,1,7,1994,yes,
37,no,,1319.0,,6,3,medical,,3,female,51.0,4,2,research_scientist,1,divorced,5974.0,17001,4,,13,3.0,1,2,13.0,2,3.0,7,6,7,1986,yes,
26,no,travel_rarely,933.0,,1,3,,"476,0",3,female,57.0,3,2,sales_executive,3,,,20156,1,,17,3.0,2,1,,3,3.0,8,7,7,1997,no,
40,no,travel_rarely,1171.0,,10,4,life_sciences,"483,0",4,male,46.0,4,1,laboratory_technician,3,married,,22495,3,yes,13,3.0,3,1,,3,3.0,7,1,7,1983,yes,
41,yes,,143.0,,4,3,,"488,0",1,female,56.0,3,2,sales_executive,2,,,9558,1,no,18,3.0,3,0,8.0,5,3.0,8,7,7,1982,yes,
37,no,,1107.0,,14,3,,,4,male,95.0,3,1,laboratory_technician,1,,3034.0,26914,1,no,12,3.0,3,1,,2,2.0,18,12,17,1986,no,
56,no,,906.0,,6,3,life_sciences,,3,male,86.0,4,4,sales_executive,1,married,13212.0,18256,9,no,11,3.0,4,3,36.0,0,2.0,7,7,7,1967,yes,
41,no,travel_rarely,645.0,sales,1,3,marketing,"534,0",2,female,49.0,4,3,sales_executive,1,married,8392.0,19566,1,,16,3.0,3,1,10.0,2,3.0,10,0,7,1982,yes,
46,no,,1485.0,,18,3,medical,,3,male,87.0,3,2,manufacturing_director,3,,,26314,2,no,14,3.0,3,1,19.0,5,2.0,10,0,8,1977,no,
30,no,non_travel,1116.0,,2,3,,,3,male,49.0,3,1,laboratory_technician,4,single,,7181,0,,14,3.0,3,0,12.0,2,2.0,11,6,7,1993,yes,
35,no,travel_rarely,1276.0,,16,3,life_sciences,"586,0",4,female,,3,3,healthcare_representative,3,,,14295,4,yes,12,3.0,3,0,10.0,2,3.0,8,0,0,1988,yes,
48,no,travel_rarely,163.0,,2,5,,"595,0",2,male,37.0,3,2,sales_executive,4,married,4051.0,19658,2,no,14,3.0,1,1,14.0,2,3.0,9,6,7,1975,yes,
